gene_id	EV_4	DNMT3B_4	DNMT3B_2	EV_3	DNMT3B_3
YOR305W	53	102	166	81	124
YOR306C	433	549	513	412	430
YOR307C	549	393	442	661	365
YOR308C	109	124	132	124	143
YOR309C	0	2	1	1	3
YOR310C	223	627	1023	503	838
YOR311C	347	262	332	519	279
YOR312C	1026	2026	2824	2439	2528
YOR313C	58	42	49	96	41
YOR314W	0	0	2	0	0
YOR314W-A	0	0	0	0	0
YOR315W	19	39	51	35	67
YOR316C	954	611	712	1614	700
YOR316C-A	2	2	4	1	3
YOR317W	3004	2011	4243	4650	2936
YOR318C	18	12	20	27	20
YOR319W	155	146	163	215	184
YOR320C	127	165	264	211	213
YOR321W	183	150	273	192	224
YOR322C	453	411	596	575	502
YOR323C	770	641	959	1323	735
YOR324C	219	204	395	381	299
YOR325W	34	32	69	80	56
YOR326W	375	364	685	502	546
YOR327C	867	962	1257	1235	1051
YOR328W	551	493	428	699	536
YOR329C	785	720	790	736	718
YOR329W-A	3	8	9	5	8
YOR330C	376	315	448	499	427
YOR331C	1663	1678	2352	1609	1983
YOR332W	2517	2765	3531	2514	3156
YOR333C	25	42	30	34	32
YOR334W	108	155	114	116	126
YOR335C	823	1078	1805	2048	1544
YOR335W-A	45	78	114	133	135
YOR336W	288	194	218	350	210
YOR337W	301	287	422	615	335
YOR338W	602	665	648	1029	605
YOR339C	90	61	66	194	70
YOR340C	39	98	117	118	121
YOR341W	220	487	685	503	751
YOR342C	274	314	434	332	327
YOR343C	53	40	47	52	35
YOR343W-A	0	0	0	0	0
YOR343W-B	0	0	0	0	0
YOR344C	263	474	902	542	672
YOR345C	11	11	17	20	16
YOR346W	415	288	358	474	315
YOR347C	816	694	914	904	837
YOR348C	1396	749	3684	4632	2497
YOR349W	240	208	251	271	210
YOR350C	268	296	301	342	285
YOR351C	47	66	73	46	62
YOR352W	402	376	513	515	485
YOR353C	232	278	323	260	331
YOR354C	252	418	399	341	483
YOR355W	468	417	532	696	454
YOR356W	562	599	852	1054	754
YOR357C	324	238	264	366	236
YOR358W	499	445	346	492	437
YOR359W	75	90	76	79	80
YOR360C	188	231	347	231	263
YOR361C	406	880	1076	538	1030
YOR362C	1335	1483	1274	1344	1404
YOR363C	497	414	382	481	410
YOR364W	19	24	18	34	14
YOR365C	140	111	110	159	96
YOR366W	40	24	11	29	18
YOR367W	256	237	357	344	323
YOR368W	153	162	178	173	170
YOR369C	1418	2746	4363	3581	3667
YOR370C	667	850	858	913	914
YOR371C	122	125	174	205	150
YOR372C	323	297	436	354	410
YOR373W	430	213	314	504	280
YOR374W	20611	16772	19366	24126	19131
YOR375C	6204	2781	4604	8269	4611
YOR376W	182	48	62	201	60
YOR376W-A	58	62	80	70	86
YOR377W	754	564	563	723	600
YOR378W	91	102	114	116	111
YOR379C	15	11	17	16	22
YOR380W	255	234	287	255	234
YOR381W	216	305	312	384	318
YOR381W-A	5	8	14	11	5
YOR382W	1694	4038	610	3029	1480
YOR383C	764	793	268	1166	420
YOR384W	416	322	327	510	370
YOR385W	283	245	520	211	349
YOR386W	807	701	688	717	746
YOR387C	277	133	223	218	202
YOR388C	17	37	76	68	41
YOR389W	354	309	370	443	325
YOR390W	25	26	37	38	21
YOR391C	443	233	304	398	262
YOR392W	6	2	7	13	9
YOR393W	43	35	11	20	10
YOR394C-A	1	0	2	0	1
YOR394W	4	1	0	2	1
YOR396C-A	0	1	0	0	1
YOR396W	0	0	0	0	0
YPL001W	58	80	140	98	100
YPL002C	326	273	314	417	350
YPL003W	373	226	447	658	322
YPL004C	22113	9565	10088	20378	11241
YPL005W	216	190	180	252	186
YPL006W	1147	890	717	881	865
YPL007C	77	88	118	85	101
YPL008W	137	185	178	157	197
YPL009C	500	525	596	616	549
YPL010W	392	504	647	367	513
YPL011C	199	193	217	205	167
YPL012W	131	291	378	171	370
YPL013C	607	613	487	518	652
YPL014W	272	445	304	240	314
YPL015C	1450	1101	1018	1292	1059
YPL016W	259	207	283	361	258
YPL017C	1082	478	566	1016	482
YPL018W	912	359	354	787	357
YPL019C	494	426	517	562	490
YPL020C	201	235	277	172	238
YPL021W	2	7	21	6	10
YPL022W	242	304	405	279	371
YPL023C	486	515	588	582	610
YPL024W	146	105	136	137	125
YPL025C	3	4	7	8	3
YPL026C	63	67	109	86	85
YPL027W	66	50	105	134	80
YPL028W	1282	1061	3642	2090	1750
YPL029W	71	96	82	78	107
YPL030W	49	82	86	59	70
YPL031C	729	650	676	685	684
YPL032C	278	365	406	357	351
YPL033C	58	13	75	321	30
YPL034W	75	66	74	120	59
YPL035C	32	40	57	38	45
YPL036W	2275	757	659	1950	704
YPL037C	1010	1565	1856	1164	1743
YPL038W	78	80	103	85	91
YPL038W-A	2	0	0	1	4
YPL039W	511	359	380	556	397
YPL040C	177	310	295	208	287
YPL041C	45	45	44	59	42
YPL042C	171	212	389	219	249
YPL043W	106	209	264	192	251
YPL044C	19	35	41	24	39
YPL045W	207	168	183	179	181
YPL046C	110	111	101	140	107
YPL047W	68	92	110	120	78
YPL048W	4032	3515	3418	3609	3568
YPL049C	801	654	782	980	735
YPL050C	349	460	650	388	580
YPL051W	93	135	131	87	135
YPL052W	229	182	271	328	227
YPL053C	480	411	711	593	542
YPL054W	2108	963	876	2332	1206
YPL055C	480	426	541	738	452
YPL056C	108	93	104	106	95
YPL057C	1453	1648	2742	2374	2296
YPL058C	1230	655	1389	2818	997
YPL059W	496	542	495	564	576
YPL060C-A	0	0	0	0	0
YPL060W	165	163	170	172	162
YPL061W	4068	4532	15752	17162	13048
YPL062W	3	2	4	2	3
YPL063W	420	564	544	524	658
YPL064C	426	347	437	409	371
YPL065W	196	145	159	216	150
YPL066W	496	806	774	570	734
YPL067C	246	365	454	274	375
YPL068C	67	73	63	51	67
YPL069C	86	75	146	119	115
YPL070W	415	375	424	362	401
YPL071C	162	182	221	152	191
YPL072W	107	112	122	76	109
YPL073C	28	26	27	23	32
YPL074W	417	367	413	525	426
YPL075W	390	427	504	418	423
YPL076W	306	241	301	348	267
YPL077C	65	76	93	80	81
YPL078C	5349	5667	3798	3558	4779
YPL079W	652	1072	1452	1080	1276
YPL080C	4	6	16	8	9
YPL081W	54	156	374	95	166
YPL082C	200	172	309	382	272
YPL083C	86	138	185	143	127
YPL084W	804	682	594	817	700
YPL085W	421	462	497	377	524
YPL086C	67	188	275	190	288
YPL087W	1118	1279	1332	1012	1253
YPL088W	391	360	572	369	408
YPL089C	662	748	889	549	659
YPL090C	415	808	1232	803	999
YPL091W	963	1066	905	881	1053
YPL092W	634	505	747	1422	619
YPL093W	246	514	831	558	714
YPL094C	593	604	760	781	684
YPL095C	188	273	325	321	248
YPL096C-A	192	126	147	239	120
YPL096W	400	352	410	441	392
YPL097W	130	195	177	155	214
YPL098C	343	383	369	431	402
YPL099C	327	288	336	456	353
YPL100W	656	602	553	633	590
YPL101W	188	224	304	272	267
YPL102C	5	11	12	7	13
YPL103C	173	185	277	193	235
YPL104W	240	322	201	177	266
YPL105C	580	650	739	554	681
YPL106C	2750	4186	4409	4212	4409
YPL107W	739	806	699	875	865
YPL108W	82	91	82	122	81
YPL109C	626	486	394	492	468
YPL110C	345	395	463	363	393
YPL111W	460	563	725	683	567
YPL112C	118	124	223	218	168
YPL113C	272	189	251	516	253
YPL114W	143	95	123	238	120
YPL115C	164	199	265	185	240
YPL116W	360	290	472	392	427
YPL117C	939	571	1508	1744	968
YPL118W	732	949	759	675	986
YPL119C	965	560	584	1037	616
YPL119C-A	184	91	96	190	99
YPL120W	205	223	236	245	196
YPL121C	2	27	60	3	41
YPL122C	107	126	174	163	116
YPL123C	1252	933	821	1041	967
YPL124W	43	52	114	60	81
YPL125W	230	283	334	350	310
YPL126W	120	242	280	204	257
YPL127C	920	837	1094	776	1087
YPL128C	177	191	244	227	227
YPL129W	290	364	568	399	471
YPL130W	9	9	17	18	13
YPL131W	1778	3401	5492	4385	4761
YPL132W	248	357	208	190	302
YPL133C	476	420	471	451	474
YPL134C	941	1152	909	959	1242
YPL135C-A	889	663	1039	1936	854
YPL135W	2994	2113	3067	6133	2725
YPL136W	16	31	32	12	29
YPL137C	266	236	320	282	318
YPL138C	302	248	272	325	279
YPL139C	358	324	354	377	303
YPL140C	560	464	511	461	473
YPL141C	270	433	704	395	531
YPL142C	656	1230	1903	1473	1456
YPL143W	721	1275	1893	1519	1505
YPL144W	14	26	37	31	32
YPL145C	685	861	1117	872	926
YPL146C	141	206	257	213	246
YPL147W	384	265	663	1098	471
YPL148C	53	52	94	82	74
YPL149W	203	214	363	319	330
YPL150W	340	397	420	465	449
YPL151C	238	266	303	296	252
YPL152W	416	307	286	395	280
YPL152W-A	1	1	2	2	0
YPL153C	37	64	103	53	90
YPL154C	9064	6175	6621	8014	6432
YPL155C	191	164	247	221	282
YPL156C	562	663	1550	1769	1223
YPL157W	99	96	178	149	124
YPL158C	203	243	299	213	261
YPL159C	1450	993	1442	1548	1241
YPL160W	1414	518	793	2641	708
YPL161C	113	97	199	138	164
YPL162C	204	196	296	218	278
YPL163C	403	394	988	309	833
YPL164C	331	248	330	415	297
YPL165C	578	496	475	671	504
YPL166W	240	175	232	293	248
YPL167C	221	250	284	307	267
YPL168W	287	259	223	270	240
YPL169C	210	303	396	205	288
YPL170W	752	718	1090	917	895
YPL171C	1582	4197	1195	781	2342
YPL172C	277	341	310	293	349
YPL173W	231	443	346	207	444
YPL174C	111	165	146	143	169
YPL175W	94	112	218	154	148
YPL176C	634	501	520	674	487
YPL177C	1871	1030	1299	3284	1288
YPL178W	318	351	481	336	467
YPL179W	1118	1130	1919	1657	1654
YPL180W	290	308	348	350	375
YPL181W	1001	1199	1511	1266	1766
YPL182C	123	117	182	146	172
YPL183C	169	180	153	202	167
YPL183W-A	336	390	344	318	410
YPL184C	546	564	628	524	561
YPL185W	620	435	328	532	406
YPL186C	6374	4257	2876	5279	3710
YPL187W	19	100	968	171	720
YPL188W	817	426	488	1136	455
YPL189C-A	1498	929	983	1282	937
YPL189W	50	51	62	65	46
YPL190C	710	829	808	743	891
YPL191C	172	173	196	225	159
YPL192C	68	44	55	56	39
YPL193W	309	243	310	354	309
YPL194W	93	102	121	135	120
YPL195W	329	394	348	311	361
YPL196W	1498	1105	825	962	914
YPL197C	38	100	145	126	122
YPL198W	91	203	275	163	217
YPL199C	340	271	357	531	299
YPL200W	63	64	84	163	99
YPL201C	751	834	1003	1772	1120
YPL202C	227	218	257	316	246
YPL203W	2742	1888	1851	2434	1975
YPL204W	1045	1009	1480	1014	1237
YPL205C	24	28	37	27	28
YPL206C	1096	943	1030	1005	1063
YPL207W	468	399	542	730	529
YPL208W	56	75	120	68	134
YPL209C	11	24	42	21	27
YPL210C	247	342	466	298	411
YPL211W	51	134	287	102	185
YPL212C	237	217	281	455	230
YPL213W	125	164	171	199	194
YPL214C	583	561	564	646	526
YPL215W	409	547	524	441	628
YPL216W	189	211	246	236	200
YPL217C	215	300	351	303	336
YPL218W	663	723	1261	794	907
YPL219W	414	280	363	525	387
YPL220W	224	429	768	449	628
YPL221W	732	1132	1689	1145	1335
YPL222C-A	401	269	234	301	286
YPL222W	1641	1181	1170	1528	1243
YPL223C	12082	12463	11719	11949	13228
YPL224C	549	405	521	599	467
YPL225W	2078	2540	1923	1937	2209
YPL226W	339	571	604	556	586
YPL227C	19	37	104	49	65
YPL228W	234	269	271	280	310
YPL229W	565	386	569	985	556
YPL230W	6434	3114	4035	8134	3790
YPL231W	1955	4413	15311	4640	11204
YPL232W	1141	1117	1355	1322	1297
YPL233W	63	70	125	102	97
YPL234C	1087	924	1011	1152	960
YPL235W	345	477	504	327	487
YPL236C	361	336	376	416	351
YPL237W	843	1057	1379	1117	1268
YPL238C	279	399	518	373	434
YPL239W	136	224	276	238	241
YPL240C	6291	9450	4303	3444	6059
YPL241C	95	61	126	210	104
YPL242C	321	339	473	431	382
YPL243W	282	369	397	313	377
YPL244C	188	222	259	258	245
YPL245W	115	138	122	102	110
YPL246C	594	853	974	489	943
YPL247C	4537	3207	2357	3373	2907
YPL248C	276	286	353	414	316
YPL249C	298	280	264	279	273
YPL249C-A	1044	1846	2958	2446	2351
YPL250C	3352	1055	1871	8253	1460
YPL250W-A	722	1321	1943	1647	1591
YPL251W	170	111	107	317	155
YPL252C	302	223	274	626	275
YPL253C	84	88	80	85	90
YPL254W	93	104	174	126	125
YPL255W	48	47	89	44	67
YPL256C	78	147	271	98	264
YPL257W	99	88	108	91	76
YPL257W-A	0	0	0	0	0
YPL257W-B	0	0	0	0	0
YPL258C	346	275	325	441	275
YPL259C	294	313	377	282	343
YPL260W	1049	1352	1407	1075	1496
YPL261C	8	21	10	6	18
YPL262W	3278	3201	2043	2127	2619
YPL263C	117	152	153	127	138
YPL264C	384	292	285	730	288
YPL265W	3537	2904	4570	8596	5492
YPL266W	99	228	342	258	285
YPL267W	20	53	136	58	134
YPL268W	229	233	275	290	288
YPL269W	102	83	129	117	117
YPL270W	976	716	661	1019	815
YPL271W	3242	3039	1912	2089	2445
YPL272C	80	89	149	121	97
YPL273W	451	204	480	1119	259
YPL274W	1916	1259	2288	3296	1792
YPL275W	15	12	22	22	17
YPL276W	13	20	23	25	20
YPL277C	260	200	277	295	246
YPL278C	51	46	41	39	43
YPL279C	20	20	24	29	22
YPL280W	99	58	58	82	60
YPL281C	29	30	7	12	11
YPL282C	3	2	0	1	1
YPL283C	1	0	0	2	1
YPL283W-A	0	0	0	0	0
YPL283W-B	20	4	10	18	14
YPR001W	1226	1199	1130	2868	1491
YPR002C-A	0	0	0	0	0
YPR002W	1138	601	797	2436	962
YPR003C	858	632	551	802	601
YPR004C	616	674	802	770	821
YPR005C	432	405	469	493	437
YPR006C	428	448	727	996	645
YPR007C	154	267	451	168	326
YPR008W	1098	959	1128	1268	1029
YPR009W	62	66	149	175	95
YPR010C	244	381	494	435	435
YPR010C-A	1524	1309	989	1158	1218
YPR011C	274	283	285	323	343
YPR012W	129	130	112	154	113
YPR013C	555	595	599	705	650
YPR014C	28	16	45	52	24
YPR015C	599	367	307	444	320
YPR016C	581	675	1063	925	968
YPR016W-A	25	17	19	26	24
YPR017C	70	70	133	153	80
YPR018W	78	126	144	91	114
YPR019W	266	264	425	304	333
YPR020W	1005	1006	704	688	903
YPR021C	336	361	328	306	345
YPR022C	375	386	423	464	488
YPR023C	812	749	917	1039	870
YPR024W	569	688	887	756	904
YPR025C	286	231	266	376	222
YPR026W	1946	1162	1121	2129	1299
YPR027C	229	206	358	514	285
YPR028W	2807	2075	2119	2157	2127
YPR029C	357	339	531	491	440
YPR030W	2310	2164	1894	2218	2591
YPR031W	174	160	210	239	193
YPR032W	227	279	299	255	257
YPR033C	394	573	854	855	755
YPR034W	208	250	358	204	283
YPR035W	1980	3523	5453	3513	4277
YPR036W	1517	1413	1613	1497	1513
YPR036W-A	25172	21810	25249	41169	25406
YPR037C	762	520	530	380	487
YPR038W	256	184	188	150	197
YPR039W	0	1	5	3	1
YPR040W	439	412	491	431	469
YPR041W	261	642	715	347	751
YPR042C	543	599	593	487	546
YPR043W	776	1698	2223	1650	1933
YPR044C	781	1594	2144	1623	1851
YPR045C	405	270	280	321	265
YPR046W	32	49	65	71	60
YPR047W	208	347	242	177	304
YPR048W	73	76	111	161	91
YPR049C	298	250	279	349	253
YPR050C	73	47	84	75	75
YPR051W	118	101	117	123	95
YPR052C	119	130	172	139	159
YPR053C	56	24	59	75	46
YPR054W	120	77	175	202	121
YPR055W	214	213	238	204	220
YPR056W	196	186	279	288	267
YPR057W	222	156	224	263	197
YPR058W	488	214	416	1145	227
YPR059C	264	107	172	560	139
YPR060C	53	66	76	50	80
YPR061C	465	263	275	669	332
YPR062W	245	309	395	382	346
YPR063C	419	632	691	449	599
YPR064W	13	15	15	14	16
YPR065W	656	417	1278	1041	664
YPR066W	151	114	130	110	133
YPR067W	268	309	238	293	281
YPR068C	72	76	102	85	80
YPR069C	213	350	463	289	377
YPR070W	137	185	205	129	188
YPR071W	58	65	75	67	74
YPR072W	353	394	519	350	421
YPR073C	182	192	264	218	207
YPR074C	1499	2601	3079	2392	2783
YPR074W-A	1	0	1	2	1
YPR075C	1126	1105	1293	1189	1226
YPR076W	201	203	274	230	216
YPR077C	0	0	1	0	0
YPR078C	197	164	207	255	170
YPR079W	589	457	530	571	471
YPR080W	2423	3776	5112	4293	4535
YPR081C	275	341	260	257	311
YPR082C	273	233	230	293	233
YPR083W	524	483	407	636	494
YPR084W	343	373	376	327	373
YPR085C	253	256	293	316	254
YPR086W	673	637	648	573	593
YPR087W	103	113	135	88	124
YPR088C	500	590	716	620	655
YPR089W	372	393	381	347	402
YPR091C	1057	783	679	945	744
YPR092W	27	15	16	22	13
YPR093C	403	400	359	370	384
YPR094W	85	151	150	103	118
YPR095C	273	273	346	337	317
YPR096C	3	4	12	7	8
YPR097W	302	323	293	306	332
YPR098C	1054	773	565	849	658
YPR099C	393	528	449	388	548
YPR100W	628	753	586	634	780
YPR101W	229	306	281	225	222
YPR102C	219	569	925	639	699
YPR103W	1782	1663	1408	1526	1692
YPR104C	103	143	173	137	155
YPR105C	154	169	173	144	167
YPR106W	612	496	435	599	488
YPR107C	246	189	199	222	265
YPR108W	921	1045	777	683	914
YPR108W-A	2	1	2	3	1
YPR109W	368	380	373	325	377
YPR110C	149	342	490	347	410
YPR111W	489	265	372	1085	277
YPR112C	122	235	310	242	282
YPR113W	826	1247	1828	1057	1424
YPR114W	507	603	639	448	644
YPR115W	805	564	715	728	689
YPR116W	4	22	35	17	25
YPR117W	347	550	529	434	458
YPR118W	160	158	262	243	198
YPR119W	28	69	130	42	120
YPR120C	100	98	187	164	141
YPR121W	221	200	268	331	206
YPR122W	373	403	440	384	401
YPR123C	115	235	110	103	213
YPR124W	1437	2182	1157	854	1736
YPR125W	216	355	378	223	379
YPR126C	105	139	133	61	134
YPR127W	6572	4982	1389	2663	2506
YPR128C	118	113	153	241	146
YPR129W	529	629	626	581	614
YPR130C	182	212	239	207	225
YPR131C	121	151	143	190	149
YPR132W	1132	1952	2483	2436	2171
YPR133C	615	719	889	678	805
YPR133W-A	161	252	227	167	266
YPR134W	221	204	232	234	245
YPR135W	159	170	215	234	209
YPR136C	12	24	29	10	16
YPR137C-A	0	0	0	0	0
YPR137C-B	0	0	0	0	0
YPR137W	73	137	138	86	116
YPR138C	474	550	901	702	742
YPR139C	229	269	433	288	362
YPR140W	721	660	641	680	753
YPR141C	45	89	106	65	101
YPR142C	78	94	127	108	104
YPR143W	201	247	303	323	289
YPR144C	132	193	240	235	230
YPR145C-A	156	273	698	371	308
YPR145W	1318	872	1220	2770	1120
YPR146C	27	27	27	45	32
YPR147C	253	205	245	284	224
YPR148C	1262	975	1045	1078	1036
YPR149W	34465	14210	9692	22961	11310
YPR150W	1047	466	1273	2138	878
YPR151C	1384	556	1585	2669	1066
YPR152C	187	148	178	359	218
YPR153W	23	20	35	38	34
YPR154W	756	993	1115	795	1037
YPR155C	649	426	376	694	470
YPR156C	1804	1902	1991	2006	1548
YPR157W	52	116	67	45	53
YPR158C-C	0	0	0	0	0
YPR158C-D	0	0	0	0	0
YPR158W	179	182	179	133	158
YPR158W-A	0	0	0	0	0
YPR158W-B	0	0	0	0	0
YPR159C-A	5	5	8	6	4
YPR159W	612	790	1866	1313	1347
YPR160C-A	1668	2080	1185	1133	1553
YPR160W	22992	27628	13500	13146	18186
YPR160W-A	0	0	0	0	0
YPR161C	300	338	326	332	319
YPR162C	144	143	168	213	180
YPR163C	394	647	930	687	812
YPR164W	107	181	302	189	244
YPR165W	2001	2659	3602	1891	3036
YPR166C	193	296	227	212	288
YPR167C	203	113	173	500	126
YPR168W	45	58	60	88	53
YPR169W	347	385	459	486	426
YPR169W-A	0	0	0	0	0
YPR170C	31	39	68	36	48
YPR170W-A	0	0	0	0	0
YPR170W-B	45	48	51	56	63
YPR171W	188	184	245	213	204
YPR172W	955	613	538	817	617
YPR173C	638	785	890	661	839
YPR174C	27	42	113	44	93
YPR175W	38	71	120	75	78
YPR176C	214	200	298	300	271
YPR177C	38	40	55	50	45
YPR178W	196	231	222	227	211
YPR179C	182	247	239	223	215
YPR180W	368	357	346	340	386
YPR181C	1139	1212	1686	1235	1502
YPR182W	103	112	147	191	148
YPR183W	481	769	1453	663	980
YPR184W	9741	6499	4426	6302	5664
YPR185W	485	348	406	704	431
YPR186C	43	101	73	69	70
YPR187W	245	365	536	370	430
YPR188C	242	223	247	237	255
YPR189W	199	199	212	210	198
YPR190C	130	132	145	150	140
YPR191W	5213	4380	3302	3863	4101
YPR192W	624	336	513	1708	527
YPR193C	183	116	197	259	162
YPR194C	236	619	765	401	801
YPR195C	62	73	90	84	70
YPR196W	94	85	106	108	92
YPR197C	23	24	54	51	35
YPR198W	158	171	299	250	210
YPR199C	408	336	384	449	366
YPR200C	66	46	40	67	50
YPR201W	117	93	96	141	108
YPR202W	1	1	2	4	0
YPR203W	0	0	0	0	0
YPR204C-A	0	0	0	0	0
YPR204W	0	1	0	0	0
ZOD1	0	0	0	0	0
snR10	2	0	3	1	3
snR11	388	375	264	335	322
snR128	16	8	27	12	13
snR13	6	7	10	6	3
snR14	4	2	16	6	7
snR161	6	3	5	2	6
snR17a	198	162	377	188	257
snR17b	19	6	32	13	20
snR18	3	16	12	5	7
snR189	15	12	38	9	17
snR19	186	128	305	159	212
snR190	60	52	114	52	90
snR191	10	10	35	13	23
snR24	3	4	9	3	7
snR3	23	22	55	22	20
snR30	218	240	425	211	292
snR31	69	75	95	87	74
snR32	24	18	18	19	28
snR33	36	55	131	55	83
snR34	33	33	51	31	42
snR35	41	23	45	16	34
snR36	6	7	11	12	7
snR37	132	125	225	128	174
snR38	2	4	1	1	3
snR39	2	2	6	4	5
snR39B	3	2	1	4	1
snR4	126	120	169	132	132
snR40	1	4	4	4	4
snR41	25	27	18	15	23
snR42	38	34	53	32	40
snR43	34	34	49	40	46
snR44	19	34	78	25	44
snR45	13	6	28	7	17
snR46	48	29	67	57	33
snR47	5	6	7	5	1
snR48	0	3	3	1	0
snR49	24	23	41	17	23
snR5	13	12	20	12	24
snR50	0	0	2	0	0
snR51	22	13	16	6	10
snR52	0	1	2	0	1
snR53	1	1	1	0	1
snR54	0	1	2	1	3
snR55	3	4	2	0	5
snR56	2	3	2	2	2
snR57	9	7	3	6	7
snR58	1	3	2	2	0
snR59	0	1	4	0	6
snR6	1	2	2	1	2
snR60	0	3	2	0	3
snR61	4	6	12	6	13
snR62	40	27	22	33	30
snR63	16	26	29	17	30
snR64	6	1	2	0	5
snR65	0	1	4	3	1
snR66	2	2	6	2	4
snR67	2	0	4	0	2
snR68	0	3	3	3	4
snR69	16	13	17	16	11
snR7-L	0	0	1	0	0
snR7-S	0	0	0	0	0
snR70	39	40	23	43	46
snR71	2	6	4	4	4
snR72	1	3	2	0	2
snR73	0	0	1	1	0
snR74	1	3	2	3	1
snR75	1	1	2	1	3
snR76	3	7	15	5	8
snR77	3	7	5	2	6
snR78	0	0	1	1	0
snR79	2	1	4	1	0
snR8	50	36	54	46	42
snR80	5	2	5	1	4
snR81	5	10	13	6	7
snR82	46	38	63	45	59
snR83	91	71	111	62	89
snR84	39	46	75	44	53
snR85	6	5	7	5	3
snR86	684	608	635	698	562
snR87	10	20	18	18	13
snR9	131	110	137	135	96
tA(AGC)D	0	0	0	0	0
tA(AGC)F	1	0	1	4	0
tA(AGC)G	0	0	0	0	0
tA(AGC)H	0	0	1	0	0
tA(AGC)J	0	0	0	0	0
tA(AGC)K1	0	0	0	0	0
tA(AGC)K2	1	0	0	0	0
tA(AGC)L	0	0	0	0	0
tA(AGC)M1	0	0	0	0	0
tA(AGC)M2	0	0	0	0	0
tA(AGC)P	0	0	0	1	0
tA(UGC)A	1	2	6	4	1
tA(UGC)E	0	0	1	0	1
tA(UGC)G	0	0	0	0	0
tA(UGC)L	0	0	0	0	0
tA(UGC)O	7	7	8	11	9
tA(UGC)Q	0	0	0	0	0
tC(GCA)B	0	0	0	1	0
tC(GCA)G	0	0	0	0	0
tC(GCA)P1	0	0	1	0	0
tC(GCA)P2	0	0	0	0	0
tC(GCA)Q	0	0	0	0	0
tD(GUC)B	0	0	0	0	0
tD(GUC)D	0	0	0	0	0
tD(GUC)G1	1	1	0	0	0
tD(GUC)G2	1	0	1	2	0
tD(GUC)I1	0	0	0	0	0
tD(GUC)I2	0	0	0	0	0
tD(GUC)J1	0	0	1	0	0
tD(GUC)J2	0	0	0	0	0
tD(GUC)J3	0	0	0	0	0
tD(GUC)J4	0	0	0	0	0
tD(GUC)K	0	0	0	0	0
tD(GUC)L1	0	0	0	0	0
tD(GUC)L2	0	0	0	0	0
tD(GUC)M	0	0	0	1	0
tD(GUC)N	5	23	21	8	19
tD(GUC)O	5	0	1	6	1
tD(GUC)Q	0	0	0	0	0
tE(CUC)D	0	0	0	0	0
tE(CUC)I	0	0	0	0	0
tE(UUC)B	0	0	1	1	0
tE(UUC)C	0	0	1	1	0
tE(UUC)E1	0	0	0	0	0
tE(UUC)E2	0	0	0	0	0
tE(UUC)E3	0	0	0	0	0
tE(UUC)G1	0	1	0	1	0
tE(UUC)G2	0	0	0	0	0
tE(UUC)G3	0	0	1	0	0
tE(UUC)I	0	0	0	0	0
tE(UUC)J	1	0	0	0	2
tE(UUC)K	0	0	0	0	0
tE(UUC)L	1	0	0	0	0
tE(UUC)M	0	0	0	0	0
tE(UUC)P	0	0	0	0	0
tE(UUC)Q	0	0	0	0	0
tF(GAA)B	0	0	0	0	0
tF(GAA)D	0	0	1	0	0
tF(GAA)F	0	0	0	0	0
tF(GAA)G	1	0	1	0	0
tF(GAA)H1	0	0	1	0	1
tF(GAA)H2	0	1	1	1	2
tF(GAA)M	5	1	3	5	4
tF(GAA)N	0	3	0	1	0
tF(GAA)P1	0	0	1	1	0
tF(GAA)P2	0	0	1	0	1
tF(GAA)Q	0	0	0	0	0
tG(CCC)D	0	0	1	1	0
tG(CCC)O	1	0	0	0	0
tG(GCC)B	0	0	0	0	0
tG(GCC)C	0	0	0	0	0
tG(GCC)D1	0	0	0	0	0
tG(GCC)D2	5	5	14	5	11
tG(GCC)E	0	0	0	0	0
tG(GCC)F1	0	0	0	0	0
tG(GCC)F2	0	0	0	0	0
tG(GCC)G1	0	1	0	0	0
tG(GCC)G2	0	0	0	0	0
tG(GCC)J1	0	0	0	0	0
tG(GCC)J2	0	0	0	0	0
tG(GCC)M	0	0	0	1	1
tG(GCC)O1	0	0	0	0	0
tG(GCC)O2	0	1	0	0	0
tG(GCC)P1	0	0	0	0	0
tG(GCC)P2	1	0	2	0	0
tG(UCC)G	0	0	0	0	0
tG(UCC)N	0	0	0	0	1
tG(UCC)O	0	0	0	0	0
tG(UCC)Q	0	0	0	0	0
tH(GUG)E1	2	1	3	1	2
tH(GUG)E2	0	3	0	0	0
tH(GUG)G1	0	0	1	1	1
tH(GUG)G2	0	0	0	0	0
tH(GUG)H	0	0	0	0	0
tH(GUG)K	0	0	0	0	0
tH(GUG)M	0	0	2	2	1
tH(GUG)Q	0	0	1	0	0
tI(AAU)B	0	0	0	0	0
tI(AAU)D	0	1	1	0	0
tI(AAU)E1	1	0	0	0	0
tI(AAU)E2	1	0	0	2	1
tI(AAU)G	0	0	0	0	0
tI(AAU)I1	0	0	1	0	0
tI(AAU)I2	1	0	0	0	0
tI(AAU)L1	0	0	2	1	0
tI(AAU)L2	0	0	0	0	0
tI(AAU)N1	0	0	1	1	1
tI(AAU)N2	2	2	1	2	3
tI(AAU)P1	0	0	0	0	0
tI(AAU)P2	0	0	0	0	0
tI(GAU)Q	0	0	0	0	0
tI(UAU)D	1	0	2	1	4
tI(UAU)L	0	0	0	0	0
tK(CUU)C	0	0	0	0	0
tK(CUU)D1	1	0	0	0	0
